Date,Consommation,tmin,tmax,weekend,jour_ferie,saison,Type de jour TEMPO,Year,Month,Day,Weekday,BLANC,BLEU,ROUGE,saison_Hiver,saison_Printemps,saison_Été,Type de jour TEMPO_BLEU,Type de jour TEMPO_ROUGE
2019-07-10,47867.72916666666,14.974175824175823,27.555494505494508,0,0,Été,BLEU,2019,7,10,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-07-11,48279.395833333336,16.424444444444443,27.55138121546961,0,0,Été,BLEU,2019,7,11,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-07-12,47991.833333333336,16.871111111111112,27.42833333333333,0,0,Été,BLEU,2019,7,12,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-07-13,42687.958333333336,16.287362637362637,26.803825136612023,1,0,Été,BLEU,2019,7,13,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-07-14,39519.6875,15.484699453551912,25.901092896174863,1,1,Été,BLEU,2019,7,14,6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-07-15,45962.79166666666,14.563186813186814,25.050819672131148,0,0,Été,BLEU,2019,7,15,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-07-16,47671.1875,13.226229508196722,27.22142857142857,0,0,Été,BLEU,2019,7,16,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-07-17,48111.645833333336,14.039226519337015,27.89944751381216,0,0,Été,BLEU,2019,7,17,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-07-18,48082.583333333336,15.789010989010988,26.25384615384615,0,0,Été,BLEU,2019,7,18,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-07-19,47841.29166666666,15.87103825136612,27.707650273224044,0,0,Été,BLEU,2019,7,19,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-07-20,42823.083333333336,17.181868131868132,27.60218579234973,1,0,Été,BLEU,2019,7,20,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-07-21,40428.083333333336,17.243406593406593,28.36994535519125,1,0,Été,BLEU,2019,7,21,6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-07-22,48263.833333333336,16.940437158469944,31.308196721311475,0,0,Été,BLEU,2019,7,22,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-07-23,50561.895833333336,18.868333333333336,35.34364640883978,0,0,Été,BLEU,2019,7,23,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-07-24,51247.833333333336,20.066483516483515,34.81325966850829,0,0,Été,BLEU,2019,7,24,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-07-25,51166.0,20.80928961748634,35.41967213114754,0,0,Été,BLEU,2019,7,25,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-07-26,48523.41666666666,19.601630434782606,29.363586956521736,0,0,Été,BLEU,2019,7,26,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-07-27,41070.5,17.17142857142857,23.80218579234973,1,0,Été,BLEU,2019,7,27,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-07-28,37427.520833333336,15.568508287292818,23.56043956043956,1,0,Été,BLEU,2019,7,28,6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-07-29,43619.10416666666,13.565,27.33888888888889,0,0,Été,BLEU,2019,7,29,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-07-30,44691.625,16.21611111111111,25.196666666666665,0,0,Été,BLEU,2019,7,30,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-07-31,44490.395833333336,14.99664804469274,24.815,0,0,Été,BLEU,2019,7,31,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-08-01,44697.6875,14.059444444444445,26.043888888888887,0,0,Été,BLEU,2019,8,1,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-08-02,44197.458333333336,15.685555555555556,27.52430939226519,0,0,Été,BLEU,2019,8,2,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-08-03,40177.72916666666,15.56353591160221,28.092817679558014,1,0,Été,BLEU,2019,8,3,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-08-04,38201.520833333336,15.65524861878453,29.376243093922653,1,0,Été,BLEU,2019,8,4,6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-08-05,42761.520833333336,17.421787709497206,27.70611111111112,0,0,Été,BLEU,2019,8,5,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-08-06,43339.645833333336,17.663888888888888,26.780555555555555,0,0,Été,BLEU,2019,8,6,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-08-07,42808.25,17.908333333333335,25.95966850828729,0,0,Été,BLEU,2019,8,7,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-08-08,43422.5625,17.078021978021976,29.337912087912088,0,0,Été,BLEU,2019,8,8,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-08-09,43692.97916666666,19.70555555555556,29.16111111111111,0,0,Été,BLEU,2019,8,9,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-08-10,39245.625,18.44833333333333,26.391666666666666,1,0,Été,BLEU,2019,8,10,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-08-11,36757.270833333336,15.776243093922652,24.2,1,0,Été,BLEU,2019,8,11,6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-08-12,40299.6875,14.906145251396646,23.11,0,0,Été,BLEU,2019,8,12,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-08-13,40737.04166666666,13.139890710382511,22.477595628415298,0,0,Été,BLEU,2019,8,13,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-08-14,41008.47916666666,13.046703296703296,24.71381215469613,0,0,Été,BLEU,2019,8,14,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-08-15,37609.0625,16.150555555555556,23.99889502762431,0,1,Été,BLEU,2019,8,15,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-08-16,39850.125,13.625698324022348,25.518435754189944,0,0,Été,BLEU,2019,8,16,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-08-17,38449.4375,15.980555555555556,25.223204419889505,1,0,Été,BLEU,2019,8,17,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-08-18,37057.125,16.788333333333334,25.78563535911602,1,0,Été,BLEU,2019,8,18,6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-08-19,41705.8125,15.245555555555557,23.56868131868132,0,0,Été,BLEU,2019,8,19,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-08-20,42751.125,14.097790055248618,22.46978021978022,0,0,Été,BLEU,2019,8,20,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-08-21,43140.583333333336,12.21584699453552,25.111538461538466,0,0,Été,BLEU,2019,8,21,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-08-22,43517.79166666666,13.2489010989011,26.7,0,0,Été,BLEU,2019,8,22,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-08-23,43763.47916666666,13.92841530054645,28.84754098360656,0,0,Été,BLEU,2019,8,23,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-08-24,40352.0625,15.157692307692306,30.33681318681319,1,0,Été,BLEU,2019,8,24,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-08-25,38570.875,16.12295081967213,29.87692307692308,1,0,Été,BLEU,2019,8,25,6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-08-26,45624.0,16.259562841530055,30.32912087912088,0,0,Été,BLEU,2019,8,26,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-08-27,47153.66666666666,17.756284153005463,28.79945355191257,0,0,Été,BLEU,2019,8,27,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-08-28,47414.04166666666,17.84262295081967,27.56868131868132,0,0,Été,BLEU,2019,8,28,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-08-29,47377.5625,16.374585635359118,27.14945054945055,0,0,Été,BLEU,2019,8,29,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-08-30,47098.5625,15.370588235294118,28.97705882352941,0,0,Été,BLEU,2019,8,30,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-08-31,42103.8125,16.13551912568306,28.83060109289617,1,0,Été,BLEU,2019,8,31,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-09-01,39245.25,15.84262295081967,24.06502732240437,1,0,Été,BLEU,2019,9,1,6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-09-02,45118.9375,13.158469945355192,23.618032786885248,0,0,Été,BLEU,2019,9,2,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-09-03,46532.8125,12.167032967032968,25.28021978021978,0,0,Été,BLEU,2019,9,3,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-09-04,46835.125,11.98743169398907,25.536065573770493,0,0,Été,BLEU,2019,9,4,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-09-05,46408.75,12.889617486338798,21.14426229508197,0,0,Été,BLEU,2019,9,5,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-09-06,45929.91666666666,10.103278688524592,21.26648351648352,0,0,Été,BLEU,2019,9,6,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-09-07,40733.6875,12.007650273224044,21.5672131147541,1,0,Été,BLEU,2019,9,7,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-09-08,38817.54166666666,11.124725274725275,19.908743169398907,1,0,Été,BLEU,2019,9,8,6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-09-09,45825.72916666666,8.44535519125683,20.0224043715847,0,0,Été,BLEU,2019,9,9,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-09-10,46845.75,10.936813186813186,20.481420765027323,0,0,Été,BLEU,2019,9,10,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-09-11,46993.29166666666,11.397252747252749,23.41428571428571,0,0,Été,BLEU,2019,9,11,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-09-12,47074.625,13.45164835164835,25.41202185792349,0,0,Été,BLEU,2019,9,12,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-09-13,46456.125,13.785245901639342,26.256521739130434,0,0,Été,BLEU,2019,9,13,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-09-14,41222.458333333336,14.79071038251366,27.011413043478264,1,0,Été,BLEU,2019,9,14,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-09-15,39042.41666666666,14.041530054644808,28.071428571428573,1,0,Été,BLEU,2019,9,15,6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-09-16,45936.54166666666,14.21141304347826,27.4896174863388,0,0,Été,BLEU,2019,9,16,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-09-17,46850.72916666666,14.84175824175824,25.840437158469943,0,0,Été,BLEU,2019,9,17,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-09-18,46620.8125,13.510769230769233,23.28432835820896,0,0,Été,BLEU,2019,9,18,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-09-19,46493.583333333336,12.375956284153007,22.81793478260869,0,0,Été,BLEU,2019,9,19,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-09-20,46185.375,11.41358695652174,25.15217391304348,0,0,Été,BLEU,2019,9,20,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2019-09-21,41068.875,14.052272727272728,25.75263157894737,1,0,Automne,BLEU,2019,9,21,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-09-22,38525.5625,15.130978260869565,22.72934782608696,1,0,Automne,BLEU,2019,9,22,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-09-23,44896.97916666666,13.116483516483516,21.347252747252742,0,0,Automne,BLEU,2019,9,23,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-09-24,46167.72916666666,13.64022346368715,20.87430167597765,0,0,Automne,BLEU,2019,9,24,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-09-25,46891.145833333336,14.660989010989011,20.17900552486188,0,0,Automne,BLEU,2019,9,25,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-09-26,47239.375,15.388333333333334,21.777900552486187,0,0,Automne,BLEU,2019,9,26,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-09-27,46458.3125,13.944262295081968,21.89016393442623,0,0,Automne,BLEU,2019,9,27,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-09-28,41438.645833333336,14.027173913043478,21.320108695652173,1,0,Automne,BLEU,2019,9,28,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-09-29,39592.020833333336,12.312568306010927,23.1478021978022,1,0,Automne,BLEU,2019,9,29,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-09-30,46229.3125,13.71967213114754,21.87103825136612,0,0,Automne,BLEU,2019,9,30,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-01,47485.3125,13.48688524590164,22.01912568306011,0,0,Automne,BLEU,2019,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-02,47883.4375,11.579577464788732,18.45390070921986,0,0,Automne,BLEU,2019,10,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-03,49402.875,7.82896174863388,17.92896174863388,0,0,Automne,BLEU,2019,10,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-04,49027.520833333336,9.973076923076922,18.324309392265192,0,0,Automne,BLEU,2019,10,4,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-05,43600.4375,12.724725274725277,18.892857142857142,1,0,Automne,BLEU,2019,10,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-06,41335.145833333336,12.44364640883978,18.48406593406593,1,0,Automne,BLEU,2019,10,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-07,48396.625,10.72111111111111,17.715555555555557,0,0,Automne,BLEU,2019,10,7,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-08,49387.91666666666,11.047513812154696,20.280555555555555,0,0,Automne,BLEU,2019,10,8,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-09,49864.125,11.612849162011171,17.88277777777778,0,0,Automne,BLEU,2019,10,9,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-10,49934.60416666666,11.058469945355192,19.05434782608696,0,0,Automne,BLEU,2019,10,10,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-11,49007.54166666666,10.18743169398907,21.48186813186813,0,0,Automne,BLEU,2019,10,11,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-12,43138.333333333336,13.017934782608696,21.48858695652174,1,0,Automne,BLEU,2019,10,12,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-13,40471.0625,15.052197802197805,23.30054644808743,1,0,Automne,BLEU,2019,10,13,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-14,46881.895833333336,14.00382513661202,22.577049180327872,0,0,Automne,BLEU,2019,10,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-15,48482.333333333336,11.752222222222224,18.0,0,0,Automne,BLEU,2019,10,15,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-16,49882.16666666666,10.20949720670391,18.365,0,0,Automne,BLEU,2019,10,16,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-17,50008.3125,11.789944134078214,18.42793296089385,0,0,Automne,BLEU,2019,10,17,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-18,49516.333333333336,12.100549450549453,17.673224043715845,0,0,Automne,BLEU,2019,10,18,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-19,44707.4375,12.508196721311476,18.025683060109287,1,0,Automne,BLEU,2019,10,19,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-20,43168.708333333336,12.421195652173912,17.45136612021858,1,0,Automne,BLEU,2019,10,20,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-21,50711.458333333336,10.623497267759562,16.108695652173914,0,0,Automne,BLEU,2019,10,21,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-22,53200.47916666666,9.407692307692308,15.913661202185793,0,0,Automne,BLEU,2019,10,22,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-23,52503.895833333336,11.846408839779004,17.46120218579235,0,0,Automne,BLEU,2019,10,23,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-24,51652.3125,11.630769230769232,17.70824175824176,0,0,Automne,BLEU,2019,10,24,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-25,50957.85416666666,10.820765027322404,18.75573770491804,0,0,Automne,BLEU,2019,10,25,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-26,45315.25,10.15505617977528,21.17796610169492,1,0,Automne,BLEU,2019,10,26,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-27,43902.583333333336,9.870810810810813,18.43709677419355,1,0,Automne,BLEU,2019,10,27,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-28,52447.47916666666,9.951612903225806,15.651612903225804,0,0,Automne,BLEU,2019,10,28,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-29,54269.020833333336,10.287978142076502,15.936612021857924,0,0,Automne,BLEU,2019,10,29,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-30,54700.9375,10.28641304347826,15.549189189189187,0,0,Automne,BLEU,2019,10,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-31,54120.395833333336,10.844262295081966,15.260989010989013,0,0,Automne,BLEU,2019,10,31,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-11-01,47417.4375,11.03425414364641,16.67888888888889,0,1,Automne,BLEU,2019,11,1,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-11-02,46340.54166666666,11.781460674157303,16.560893854748603,1,0,Automne,BLEU,2019,11,2,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-11-03,46418.0625,10.635057471264368,14.743428571428572,1,0,Automne,BLEU,2019,11,3,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-11-04,54180.8125,9.845251396648043,15.32,0,0,Automne,BLEU,2019,11,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-11-05,56959.395833333336,8.473626373626374,13.529508196721313,0,0,Automne,BLEU,2019,11,5,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-11-06,57945.458333333336,8.098876404494382,13.080337078651686,0,0,Automne,BLEU,2019,11,6,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-11-07,59836.35416666666,5.970078740157481,11.707086614173228,0,0,Automne,BLEU,2019,11,7,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-11-08,61771.125,4.636065573770492,10.82391304347826,0,0,Automne,BLEU,2019,11,8,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-11-09,57556.770833333336,4.016756756756757,11.12554347826087,1,0,Automne,BLEU,2019,11,9,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-11-10,55681.770833333336,4.149180327868852,10.37032967032967,1,0,Automne,BLEU,2019,11,10,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-11-11,57542.60416666666,4.514754098360656,10.855737704918033,0,1,Automne,BLEU,2019,11,11,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-11-12,64653.083333333336,4.625274725274725,11.004371584699454,0,0,Automne,BLEU,2019,11,12,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-11-13,66392.89583333333,3.808196721311475,10.496174863387978,0,0,Automne,BLEU,2019,11,13,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-11-14,68430.64583333333,3.346994535519125,8.605434782608697,0,0,Automne,BLANC,2019,11,14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-15,69615.20833333333,2.481967213114754,7.952173913043478,0,0,Automne,BLANC,2019,11,15,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-16,63850.91666666666,2.948369565217391,8.925,1,0,Automne,BLEU,2019,11,16,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-11-17,61159.083333333336,3.135135135135135,8.621081081081082,1,0,Automne,BLEU,2019,11,17,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-11-18,68871.20833333333,3.179891304347826,8.959016393442623,0,0,Automne,BLANC,2019,11,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-19,70053.20833333333,2.7744565217391304,9.677717391304348,0,0,Automne,BLANC,2019,11,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-20,71266.45833333333,1.6275675675675676,9.616304347826087,0,0,Automne,BLANC,2019,11,20,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-21,69913.3125,3.3868131868131868,11.021311475409837,0,0,Automne,BLANC,2019,11,21,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-22,66054.375,5.487222222222223,12.796666666666669,0,0,Automne,BLEU,2019,11,22,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-11-23,58145.145833333336,7.946285714285714,12.627118644067796,1,0,Automne,BLEU,2019,11,23,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-11-24,55944.60416666666,6.114754098360656,11.733516483516484,1,0,Automne,BLEU,2019,11,24,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-11-25,61693.958333333336,6.984444444444445,13.33756906077348,0,0,Automne,BLEU,2019,11,25,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-11-26,61151.083333333336,8.303804347826087,14.498360655737704,0,0,Automne,BLEU,2019,11,26,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-11-27,60723.4375,9.648618784530388,13.96888888888889,0,0,Automne,BLEU,2019,11,27,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-11-28,60913.25,9.41584699453552,13.190217391304348,0,0,Automne,BLEU,2019,11,28,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-11-29,61032.97916666666,6.867032967032967,12.775956284153006,0,0,Automne,BLEU,2019,11,29,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-11-30,59279.375,4.391304347826087,10.41304347826087,1,0,Automne,BLEU,2019,11,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-12-01,58944.625,5.075135135135135,9.365217391304348,1,0,Automne,BLEU,2019,12,1,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-12-02,68387.5625,2.947282608695652,8.852459016393443,0,0,Automne,BLANC,2019,12,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-03,72277.33333333333,1.2978142076502732,7.8478260869565215,0,0,Automne,BLANC,2019,12,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-04,73649.52083333333,0.3939560439560439,7.841758241758242,0,0,Automne,ROUGE,2019,12,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-05,73344.95833333333,1.0413043478260868,8.107065217391305,0,0,Automne,ROUGE,2019,12,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-06,72251.6875,2.4557377049180324,11.163186813186812,0,0,Automne,BLANC,2019,12,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-07,61504.833333333336,6.679459459459459,12.376756756756755,1,0,Automne,BLEU,2019,12,7,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-12-08,57865.8125,7.074456521739131,13.205978260869566,1,0,Automne,BLEU,2019,12,8,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-12-09,66388.75,6.043406593406594,11.308196721311475,0,0,Automne,BLEU,2019,12,9,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-12-10,69837.79166666667,2.0586956521739133,10.03879781420765,0,0,Automne,BLANC,2019,12,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-11,70653.91666666667,3.340983606557377,8.866847826086957,0,0,Automne,BLANC,2019,12,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-12,70857.04166666667,3.910869565217392,9.622826086956522,0,0,Automne,BLEU,2019,12,12,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-12-13,67718.04166666667,6.540331491712707,11.535,0,0,Automne,BLEU,2019,12,13,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-12-14,60104.25,7.842541436464089,13.43756906077348,1,0,Automne,BLEU,2019,12,14,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-12-15,56425.75,7.706010928961748,13.50327868852459,1,0,Automne,BLEU,2019,12,15,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-12-16,62644.520833333336,8.40054347826087,13.081420765027325,0,0,Automne,BLEU,2019,12,16,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-12-17,61163.25,9.40989010989011,14.67513812154696,0,0,Automne,BLEU,2019,12,17,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-12-18,61595.833333333336,7.575409836065574,14.240437158469945,0,0,Automne,BLEU,2019,12,18,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-12-19,60134.79166666666,9.684065934065934,15.008791208791209,0,0,Automne,BLEU,2019,12,19,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-12-20,58856.458333333336,7.997252747252747,13.926923076923076,0,0,Automne,BLEU,2019,12,20,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-12-21,56222.395833333336,7.14535519125683,12.528260869565216,1,0,Hiver,BLEU,2019,12,21,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2019-12-22,54881.333333333336,7.915,11.878453038674031,1,0,Hiver,BLEU,2019,12,22,6,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
